dataset,round,reference,method,kind,operating_point,d_balanced_accuracy,d_balanced_accuracy_lo,d_balanced_accuracy_hi,d_balanced_accuracy_p,d_mcc,d_mcc_lo,d_mcc_hi,d_mcc_p,d_sensitivity,d_sensitivity_lo,d_sensitivity_hi,d_sensitivity_p,d_specificity,d_specificity_lo,d_specificity_hi,d_specificity_p
CAID3 Disorder-PDB,caid3,disorder_pdb,s2D-2,DED,calibrated,-0.17061088122312934,-0.2014762830984934,-0.1422974492413647,0.001,-0.3850807419680857,-0.4386880046061998,-0.33933895235818223,0.001,-0.12298235586566597,-0.18120455729931162,-0.06613363438187628,0.001,-0.21823940658059274,-0.23773326681536577,-0.1990487648133547,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AlphaFold-rsa,AF,content,0.011392356997464307,-0.0016866877526896889,0.0246530525934999,0.098,0.02285660241035619,-0.0028568909845596287,0.047994756350008876,0.082,0.015823445109224715,-0.008561462927277094,0.04281754977304843,0.214,0.006961268885703899,-0.00721427754448119,0.020219448694110288,0.334
CAID3 Disorder-PDB,caid3,disorder_pdb,AlphaFold3-pLDDT,AF,content,-0.008356456288936567,-0.018081181648878904,0.0008239598973645112,0.084,-0.016793097335498778,-0.03505140238593653,0.00031114459896801,0.054,-0.011404390145279065,-0.029196326855765484,0.0072287253662481395,0.19,-0.005308522432594066,-0.013228315679218889,0.0018922980595237663,0.144
CAID3 Disorder-PDB,caid3,disorder_pdb,AlphaFold3-rsa,AF,content,0.0067523969780321925,-0.007018481944512908,0.020640086380138128,0.336,0.013810750248858045,-0.01325465064691578,0.03990065312144573,0.314,0.009058768174025084,-0.018179001831071462,0.03615034773837212,0.486,0.004446025782039298,-0.010408448525772268,0.01864090318325476,0.55
CAID3 Disorder-PDB,caid3,disorder_pdb,AIUPred,DED,content,-0.06628673870760086,-0.0860793509809248,-0.04667384674152495,0.001,-0.1327282497338709,-0.16885531701621545,-0.09512206636216054,0.001,-0.09078973323432203,-0.12909769175268415,-0.05181350470707331,0.001,-0.04178374418087968,-0.06228022084432492,-0.021248487029382913,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AIUPred-2-disorder,DED,content,-0.025127546225682817,-0.04199978918192354,-0.007930518702348925,0.004,-0.05019566610940426,-0.08158438187728911,-0.019657689431354295,0.002,-0.034430735396399965,-0.06940179243734887,0.0018208658861691052,0.062,-0.01582435705496566,-0.03325790072395192,0.0002193268640380247,0.056
CAID3 Disorder-PDB,caid3,disorder_pdb,IUPred3,DED,content,-0.08124335998626185,-0.10285493858120544,-0.05898687222765841,0.001,-0.1626963817439354,-0.20178817060528037,-0.122912484218706,0.001,-0.11132202948218878,-0.15243256228731436,-0.06868549416806756,0.001,-0.05116469049033491,-0.07047192638340054,-0.03140342854473769,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,ESpritz-D,DED,content,-0.10419825234601114,-0.13333595518512453,-0.07801460663241444,0.001,-0.20853604057037228,-0.26451473195608693,-0.15719755559408974,0.001,-0.14241443381909527,-0.19998783973768597,-0.09043699795920981,0.001,-0.06598207087292701,-0.09563571393481335,-0.039316006636985854,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,ESpritz-N,DED,content,-0.09122893989497945,-0.10976143225433782,-0.07185785540419799,0.001,-0.1824911903088671,-0.2175757975753516,-0.14676443133853337,0.001,-0.12561518123440024,-0.16224379398516361,-0.08879555533239605,0.001,-0.05684269855555863,-0.07457799555551274,-0.03810507897670707,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,ESpritz-X,DED,content,-0.08258559127071044,-0.10110756612252587,-0.06325260564398412,0.001,-0.16468672610304533,-0.1992986884607524,-0.13014117387872048,0.001,-0.1146603300111624,-0.14991085927754322,-0.07729468334635857,0.001,-0.05051085253025849,-0.0666206354635365,-0.03425229169005119,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,MobiDB-lite,DED,content,-0.08797839473691535,-0.10920918762117145,-0.06533184397421414,0.001,-0.1363458715728784,-0.17300665718789884,-0.09884284917586385,0.001,-0.18202232202470595,-0.22322967694133952,-0.13974859743111923,0.001,0.006065532550875275,-0.006457087388400995,0.018604001138314133,0.348
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn,DED,content,-0.06561547365160968,-0.08844557992246373,-0.04431590609782995,0.001,-0.13135790654137774,-0.17148497564256732,-0.09418909440485043,0.001,-0.08996423505317881,-0.1364445653508805,-0.044969793885453066,0.001,-0.04126671225004053,-0.0616626280269879,-0.02344474431652954,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn2,DED,content,-0.05986848455488858,-0.08195157932650741,-0.03920260793177811,0.001,-0.12007454849468198,-0.16023823346275887,-0.08249140044255283,0.001,-0.0817836233051906,-0.12519631640352988,-0.039286936605554906,0.001,-0.03795334580458658,-0.05619420992921001,-0.020387497706499225,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn3a,DED,content,-0.03803747771397046,-0.06117039967103656,-0.01531456485912375,0.001,-0.07589256406132291,-0.11540762579729844,-0.036876891836475086,0.001,-0.05242897431004189,-0.10235388788028886,-0.005217156328426939,0.026,-0.023645981117899027,-0.042212816010119544,-0.004561500918451292,0.012
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn3b,DED,content,-0.05698764521390735,-0.08999107615823165,-0.028201016376975446,0.001,-0.11426853463099919,-0.1709115862496311,-0.06510713299577037,0.001,-0.07782127855383492,-0.14307886227497882,-0.021411240729594605,0.012,-0.036154011873979784,-0.055335147973929286,-0.01740577016655182,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DISOPRED3-diso,DED,content,-0.03471961037329073,-0.052050378983164544,-0.0179354234909348,0.001,-0.0682458895353159,-0.10280286238553886,-0.03452096011005618,0.001,-0.04967455541656627,-0.08053348200071872,-0.01748519466670461,0.002,-0.019764665330015183,-0.03836158348836511,-0.002227262376163005,0.026
CAID3 Disorder-PDB,caid3,disorder_pdb,SETH-0,DED,content,0.0008986312346267355,-0.010311935974122041,0.013111352583778959,0.908,0.0018627647378207678,-0.01942611153082663,0.02600438898813015,0.888,0.0010980306921213447,-0.021169887920129256,0.023408389290796913,0.954,0.0006992317771321284,-0.01152779337335827,0.013722216653591836,0.912
CAID3 Disorder-PDB,caid3,disorder_pdb,SETH-1,DED,content,-0.019055345077057702,-0.03159985551532202,-0.005741148595831127,0.002,-0.03807870641717071,-0.06302348077045596,-0.013804714858644145,0.004,-0.026461157566051646,-0.05078014192434902,-0.0009565202280328492,0.04,-0.011649532588063756,-0.026933419635573764,0.002852182112685674,0.114
CAID3 Disorder-PDB,caid3,disorder_pdb,VSL2,DED,content,-0.07021382670124711,-0.08810004384855452,-0.052281193473510575,0.001,-0.14053036246196907,-0.17216580251666622,-0.1087309199978154,0.001,-0.09647807489166643,-0.13060240561563455,-0.05959917890602625,0.001,-0.04394957851082778,-0.058338412024056686,-0.029194855841858918,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,SPOT-Disorder,DED,content,-0.01634113966986442,-0.040817590547119316,0.002957852992915034,0.096,-0.03311367243571997,-0.07230286698168649,0.00047785088623137804,0.052,-0.021714051715716505,-0.0703206832295914,0.017534795383033236,0.304,-0.010968227624012328,-0.026601971710772478,0.004533049943364706,0.16
CAID3 Disorder-PDB,caid3,disorder_pdb,SPOT-Disorder2,DED,content,0.0040921842666649146,-0.009171408641544984,0.018347191982365684,0.574,0.00794293088190012,-0.015618199345278694,0.033689500298123995,0.528,0.006111042302693372,-0.021316719008920338,0.03474565303468186,0.658,0.0020733262306364573,-0.011398834024746304,0.014673915831839376,0.726
CAID3 Disorder-PDB,caid3,disorder_pdb,SPOT-Disorder-Single,DED,content,-0.044560082148647435,-0.0644243443069402,-0.02617727632904934,0.001,-0.08921496097457787,-0.12490559679346701,-0.05500478352738725,0.001,-0.06108860005708905,-0.09952742457533803,-0.024854461484398658,0.001,-0.02803156424020582,-0.04408306752567126,-0.011505240842008074,0.002
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,content,-0.14437348971380717,-0.16508329853046105,-0.1253143583655323,0.001,-0.2887387747552319,-0.3265724826297368,-0.2558121469408078,0.001,-0.19899017519441706,-0.2388345065043756,-0.16019762894234987,0.001,-0.08975680423319728,-0.10365969200434091,-0.07506380430545048,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,content,-0.24270529679931024,-0.26946482849755743,-0.2154467487109871,0.001,-0.48419166001827896,-0.5333154404323799,-0.4327716499760968,0.001,-0.33949317556707276,-0.3932226441144118,-0.2848023664529836,0.001,-0.14591741803154776,-0.16564894902195945,-0.12591025461330616,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,content,-0.0750569774762879,-0.09570182965266824,-0.05566951398489506,0.001,-0.15014121959203225,-0.18819348527496693,-0.11496034891023602,0.001,-0.10333854463999732,-0.1449753493428249,-0.06444481664183169,0.001,-0.04677541031257846,-0.062296003463346045,-0.03213420020823728,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,content,-0.09531462255099356,-0.11577551910479601,-0.07693931590682052,0.001,-0.18564446324943987,-0.22373633386347086,-0.1532951379888658,0.001,-0.14099724907555042,-0.18088082989033344,-0.10220349068433897,0.001,-0.04963199602643674,-0.06451273897389281,-0.03420213700134892,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,content,-0.07125492630188125,-0.09891679859067089,-0.04689715806822787,0.001,-0.14318792350821286,-0.18997611137573914,-0.10104056458263538,0.001,-0.09704530248824698,-0.15276545340365372,-0.048814161046318916,0.001,-0.04546455011551552,-0.05947921461882126,-0.03069357111927786,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,content,-0.25754627059013313,-0.29104896942207953,-0.22473311830473033,0.001,-0.5152922396008192,-0.5793323094248308,-0.45339498325181865,0.001,-0.3535183859572823,-0.41007981204986477,-0.2925048095968639,0.001,-0.16157415522298393,-0.19577392554883702,-0.12887660407957346,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,content,-0.09971766897717524,-0.12607448512860753,-0.07632498036032832,0.001,-0.19867250491351776,-0.2521061802577488,-0.1518321406579875,0.001,-0.13843543633523991,-0.18506842843951082,-0.09290129972348114,0.001,-0.06099990161911055,-0.08728536480724278,-0.0352660672449613,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,content,-0.04377549047893551,-0.07446241898673851,-0.016972966089221466,0.001,-0.08795431804261714,-0.1409926028906427,-0.040307734246683484,0.001,-0.059333654819007056,-0.12099223012491805,-0.005667571184513883,0.038,-0.02821732613886396,-0.051341992941701706,-0.008158482963032421,0.004
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,content,-0.015474276862852396,-0.04253405777762952,0.005691698262606969,0.184,-0.031387972400154195,-0.07840538535177109,0.007567294162995497,0.13,-0.0206450037207219,-0.07071354853976321,0.02022629841029471,0.404,-0.010303550004982889,-0.02879199038195659,0.007564024270033047,0.264
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,content,-0.023153157098169275,-0.048943554207989445,-0.001655023011393508,0.032,-0.04689814919939982,-0.09485019869223979,-0.0069527635618480315,0.01,-0.031038640163306624,-0.08180394320344941,0.011523063170020742,0.18,-0.015267674033031923,-0.03258983490352826,0.001647914555031987,0.074
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,content,-0.001812930528431346,-0.02446437975992269,0.01702777107075077,0.882,-0.0040954404729147496,-0.046100847020578255,0.033412201093803426,0.84,-0.00156867787035152,-0.04441942719116641,0.03867016252369001,0.984,-0.0020571831865111695,-0.023016681001631328,0.019139576691009436,0.884
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,content,-0.003931877965461403,-0.019433280416656134,0.010643883002724246,0.616,-0.008088727781480756,-0.041884445754990715,0.025057790102767718,0.648,-0.004740879913055751,-0.03279774922433839,0.025584480222050683,0.728,-0.003122876017867051,-0.026952235764966477,0.018678668779445753,0.82
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,content,-0.04086661427784048,-0.0641865508576669,-0.01862645950979108,0.001,-0.08202791110514411,-0.11990467034375075,-0.04401537670012445,0.001,-0.05591066580128742,-0.10234397783382632,-0.012108334631814202,0.012,-0.02582256275439356,-0.037148522325354975,-0.014644035793448355,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,content,-0.0692303427873928,-0.08985134530941957,-0.0477103079891409,0.001,-0.13791636109867014,-0.1743677997745754,-0.10239734165367068,0.001,-0.09638367769662738,-0.13503396739437976,-0.05334216357856864,0.001,-0.04207700787815823,-0.057679701906985695,-0.0273540604985646,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,content,-0.030034139995478406,-0.04808301926263287,-0.012747312310414191,0.002,-0.05986428543111317,-0.09504530939089575,-0.023664498484825453,0.002,-0.04144933474000409,-0.07580625598552866,-0.008578432183618045,0.012,-0.01861894525095271,-0.039222485560943855,0.0020418337920192174,0.086
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,content,-0.23146105355147384,-0.26140017581284253,-0.20120463125841365,0.001,-0.46262484477107024,-0.5196494470622106,-0.4061396508524352,0.001,-0.31890927825614185,-0.3817167123343503,-0.2554089806166847,0.001,-0.1440128288468058,-0.17920094873252973,-0.11093073941872096,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,content,-0.06059721585864019,-0.08334539879699246,-0.04065509104511976,0.001,-0.12148113191262853,-0.16213165945828376,-0.08415805617098199,0.001,-0.08256856149337055,-0.1278720379963478,-0.04114821109863161,0.001,-0.03862587022390983,-0.06348688770298193,-0.017252113295303868,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,content,-0.027409048376355778,-0.055382308332736996,-0.0035578416393912413,0.026,-0.05530607548736712,-0.10308195813339444,-0.012961194887696897,0.014,-0.036774333625609654,-0.0947764315599016,0.012636393161482658,0.154,-0.01804376312710189,-0.03713537732929781,-0.0004097210845968982,0.048
CAID3 Disorder-PDB,caid3,disorder_pdb,rawMSA-disorder,DED,content,-0.060562251733743494,-0.09236934223803782,-0.03283725255760159,0.001,-0.12169883801761,-0.1792891270930636,-0.0719004249986434,0.001,-0.08214616257118403,-0.1422444870881005,-0.025303112443105465,0.001,-0.038978340896302976,-0.06406121108173866,-0.015190687717838354,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,Metapredict-v1,DED,content,-0.07012222601274112,-0.08925676934975285,-0.05079522162625726,0.001,-0.14036227614136879,-0.17521052596829514,-0.10642531402692197,0.001,-0.09633508027640926,-0.13274634678405797,-0.05836668119675776,0.001,-0.04390937174907296,-0.058960446463434395,-0.027999731024274485,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,Metapredict-v2,DED,content,-0.02100998168845803,-0.0356564824659696,-0.006789036176524522,0.001,-0.04234435712684979,-0.07109066825831316,-0.015996573633619705,0.002,-0.028203199749987903,-0.058392381148386345,-3.964295418772022e-05,0.05,-0.01381676362692816,-0.031179432563026258,0.002793399755491934,0.112
CAID3 Disorder-PDB,caid3,disorder_pdb,Metapredict-v3,DED,content,-0.004829999473227406,-0.018028012205248106,0.008283156389144015,0.494,-0.009929864374961678,-0.03668360853977937,0.015800953645320515,0.47,-0.005998725019512284,-0.03412068014932033,0.019202635967424265,0.652,-0.0036612739269425276,-0.020186664898247546,0.010630979138813395,0.662
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoMine,DED,content,-0.11575800015841818,-0.14187128471465354,-0.09074014843809079,0.001,-0.23166772632027596,-0.28260841154324334,-0.18055052767717425,0.001,-0.15837929023434502,-0.20964891477190034,-0.11196084932414198,0.001,-0.07313671008249133,-0.10836960560229615,-0.0430727695739254,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PUNCH2,DED,content,0.015527174908562383,0.0031095933920823023,0.030701295704932744,0.016,0.030811986140263103,0.004183621505124466,0.059979763936849444,0.024,0.02196731740031688,-0.003221664181240784,0.05092525672212855,0.086,0.009087032416807887,-0.005730033902157336,0.02365133372742933,0.256
CAID3 Disorder-PDB,caid3,disorder_pdb,PUNCH2-Light,DED,content,0.012551978961039958,-0.0005049906544000254,0.0289844185158279,0.066,0.02480769490328663,-0.0015731230486256517,0.056870707987131064,0.066,0.01796200570044646,-0.010209077894109847,0.04734922098994195,0.204,0.007141952221633456,-0.008655902058122214,0.022489391851660802,0.38
CAID3 Disorder-PDB,caid3,disorder_pdb,DisorderUnetLM,DED,content,-0.014593429718386272,-0.03661426909595358,0.006821737094829929,0.202,-0.02918400436622801,-0.07319290235853321,0.012574018670198375,0.196,-0.019762382257382773,-0.06161043903293337,0.017401018388392937,0.348,-0.009424477179389764,-0.03369928307436565,0.012326698145421502,0.436
CAID3 Disorder-PDB,caid3,disorder_pdb,LMDisorder,DED,content,-0.00010291293158943448,-0.01383601242898474,0.014402593572853964,0.986,-0.00044140890235802376,-0.02934674366390667,0.02803331056913421,0.97,0.0005238895296753879,-0.02629752694326434,0.02946227840638528,0.998,-0.000729715392854256,-0.018604592268566096,0.014437235017442214,0.962
CAID3 Disorder-PDB,caid3,disorder_pdb,ESMDisPred-1,DED,content,-0.03430765765332156,-0.056185331464589865,-0.01378348385591215,0.001,-0.06913515985371071,-0.10881669149838076,-0.031773157625709404,0.001,-0.04616747258667763,-0.0895673598490262,-0.0048565230171182545,0.024,-0.022447842719965503,-0.04289636423027371,-0.0019300296376950693,0.028
CAID3 Disorder-PDB,caid3,disorder_pdb,ESMDisPred-2,DED,content,-0.03054681023148516,-0.05389509830772896,-0.008194802052190342,0.001,-0.06111980307096758,-0.10343304841510657,-0.020249756852612356,0.001,-0.04188373451354596,-0.0865288215078461,0.0004931236092946986,0.056,-0.019209885949424358,-0.03900400995922029,-0.0007315468783507882,0.036
CAID3 Disorder-PDB,caid3,disorder_pdb,UdonPred-DisProt,DED,content,-0.07216994566265567,-0.09042397704045675,-0.053776138190389525,0.001,-0.14482209200473678,-0.17640974976234883,-0.11310319596368433,0.001,-0.09855923178961165,-0.13325426339754648,-0.06236875019080071,0.001,-0.04578065953569966,-0.05824871562218857,-0.03232119984633568,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,UdonPred-combined,DED,content,-0.010331450534476535,-0.026307661546195866,0.005522144573661507,0.22,-0.020938215296295325,-0.04940802857438769,0.006430647737949229,0.154,-0.013775829885230621,-0.047948091703827106,0.017848178283380013,0.394,-0.006887071183722444,-0.01906918232231474,0.004931354495736872,0.26
CAID3 Disorder-PDB,caid3,disorder_pdb,DARUMA-beta,DED,content,-0.03968169946604077,-0.05640276390704452,-0.02243125786583991,0.001,-0.07948959411289166,-0.1099328483632169,-0.04712296323422146,0.001,-0.05433709175726324,-0.08960204062759586,-0.0200827233345325,0.002,-0.025026307174818293,-0.04030807907822921,-0.009591082994831001,0.002
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoFLAG-IDR,DED,content,-0.0369993222149687,-0.05850881433053341,-0.017386960353864677,0.001,-0.0740820458582022,-0.11104048929888939,-0.03998319254513773,0.001,-0.05067324600456664,-0.09282222027246834,-0.012730086872154782,0.004,-0.023325398425370753,-0.0406970317472511,-0.006269158520153065,0.006
CAID3 Disorder-PDB,caid3,disorder_pdb,s2D-2,DED,content,-0.19342513176247308,-0.22259852805065022,-0.1663058164503137,0.001,-0.38675899582448936,-0.43951808692842925,-0.3406867203453256,0.001,-0.26702579814280825,-0.3228440924395752,-0.21368182950970208,0.001,-0.1198244653821379,-0.13748381635838539,-0.10189698194901863,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold-rsa,AF,literal,0.0878956832944521,0.06270238012313682,0.11650080862480643,0.001,0.12380612834562485,0.07719760240373344,0.17460204266420234,0.001,0.3322367071191418,0.28699497327221357,0.3850265211594659,0.001,-0.15644534053023765,-0.19128189549676808,-0.12190406410746064,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold3-pLDDT,AF,literal,-0.016682268910118113,-0.050962396959168196,0.014286831481378794,0.304,-0.02619938599154982,-0.08329550646260651,0.026611453458184373,0.35,-0.04128337477714543,-0.121500894334042,0.026508217932973883,0.276,0.0079188369569092,-0.005313978986188572,0.0244008089384228,0.34
CAID3 Disorder-NOX,caid3,disorder_nox,AlphaFold3-rsa,AF,literal,0.08691635977479092,0.060636805350729,0.11539401882082408,0.001,0.12191364270704966,0.07244109907441613,0.1725536196261831,0.001,0.329095464396088,0.27984797384766286,0.38450487128414723,0.001,-0.1552627448465061,-0.1900087456031825,-0.12204888597173712,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AIUPred,DED,literal,0.02891714631728059,-0.00019804089889014395,0.05862129962242931,0.052,0.015318137588028986,-0.03931989271770178,0.07155063936813243,0.628,0.2659348426223309,0.2126212164852082,0.323171939223989,0.001,-0.20810054998776975,-0.24268271689717788,-0.1752106661584214,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,AIUPred-2-disorder,DED,literal,0.05708965456078198,0.028947459800449844,0.0877625706054454,0.001,0.06703639415560105,0.018086953665793354,0.12081459148811861,0.014,0.2767174635033961,0.22276643386681486,0.33080285438532586,0.001,-0.16253815438183217,-0.1976541696250155,-0.12785644285011138,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,IUPred3,DED,literal,0.02099890978932566,-0.012702764567934562,0.052706801132336126,0.216,0.021984256432466258,-0.03864308852884329,0.07949815894291887,0.472,0.08325216057428364,0.019344895181898615,0.1485179950288578,0.014,-0.04125434099563233,-0.0669914487765332,-0.01714657864085275,0.004
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-D,DED,literal,-0.05505908406420325,-0.1027946753621521,-0.008747398933082885,0.016,-0.06103268146777162,-0.15634034527111354,0.03134427858174844,0.208,-0.17926749969378575,-0.2715949363707893,-0.08589833325305449,0.001,0.06914933156537924,0.03284880597546196,0.1039366490924017,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-N,DED,literal,-0.008383021017849317,-0.03554065449768452,0.02085641771388199,0.608,-0.01288568523764026,-0.06216608192973714,0.04154734358319879,0.674,-0.021288322427489105,-0.07850104696464857,0.03561890850186747,0.494,0.0045222803917904794,-0.011445320857472813,0.020113667152571738,0.594
CAID3 Disorder-NOX,caid3,disorder_nox,ESpritz-X,DED,literal,-0.11284925025626828,-0.14796365286141794,-0.07752559152389683,0.001,-0.162280957454302,-0.23384116409255726,-0.09173568606404908,0.001,-0.3144401790368007,-0.38755177499014487,-0.24447747611717127,0.001,0.08874167852426411,0.06553210440227326,0.11449905738645381,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,MobiDB-lite,DED,literal,0.008339059184795168,-0.02501400863830582,0.04114630336429458,0.624,0.014093975722466389,-0.046620619806798394,0.0723705856826054,0.642,0.017933779495648706,-0.047945937223814517,0.08435812622714195,0.608,-0.0012556611260583707,-0.02070524923176768,0.018255746758270044,0.932
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn,DED,literal,-0.05826357053674409,-0.10269036091836634,-0.011874814689617392,0.012,-0.043343917893451385,-0.1370315479349544,0.047298425527360986,0.37,-0.21380334566092665,-0.30457140258121757,-0.11918902721900984,0.001,0.09727620458743845,0.060778192534634394,0.13330582073546096,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn2,DED,literal,-0.04634029794106117,-0.09460366628897876,0.0010437592967110336,0.058,-0.014213840805658799,-0.10967519984325613,0.07395097117835296,0.764,-0.19678290099287454,-0.2914397332392136,-0.09775778192460338,0.001,0.10410230511075225,0.06531618211081378,0.14290486841470365,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn3a,DED,literal,0.08297567048911984,0.044176691882380374,0.12105832995293335,0.001,0.12953912829898157,0.056078018517527084,0.2010315841258631,0.002,0.2075370741111735,0.1311278806143605,0.28648574014501116,0.001,-0.04158573313293382,-0.08479344720141276,0.0011615953338568526,0.058
CAID3 Disorder-NOX,caid3,disorder_nox,flDPnn3b,DED,literal,-0.08067761395961463,-0.12901564360980622,-0.03102959485692346,0.002,-0.06947005827995585,-0.1678148953704181,0.0327002684886404,0.164,-0.275982290042896,-0.3720996248290448,-0.17638095841088977,0.001,0.11462706212366677,0.07939189455114581,0.15083186932546733,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DISOPRED3-diso,DED,literal,0.027159147730024025,0.0019498989141270408,0.05104577748539607,0.026,0.030827545487121934,-0.015905534171122074,0.07577393599316135,0.206,0.10213870338049512,0.05003051942343193,0.15586297551218342,0.002,-0.047820407920447075,-0.06841378234903679,-0.024715357901421403,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,SETH-0,DED,literal,0.05921852738302368,0.03545968566594886,0.08287591433699366,0.001,0.09523126162409604,0.05393322956879477,0.1358184190908352,0.001,0.1379379254449184,0.08742075815163113,0.18658038260801207,0.001,-0.019500870678871053,-0.03251622399625208,-0.00619040705432853,0.004
CAID3 Disorder-NOX,caid3,disorder_nox,SETH-1,DED,literal,0.06354354616402269,0.03781806522092001,0.09026280757620568,0.001,0.099106151395503,0.05378045862653989,0.1463815398720158,0.001,0.1571354322561744,0.1050519102512964,0.21139252862438615,0.001,-0.030048339928129022,-0.0454856516603963,-0.014507053304584438,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,VSL2,DED,literal,0.013115744492871855,-0.014685170935904032,0.04164601178785823,0.376,-0.012813561018752148,-0.06334285909152228,0.03767851126217745,0.604,0.26541660364815645,0.21527302307066373,0.3226842896695197,0.001,-0.23918511466241277,-0.26998391759227464,-0.20908002917715096,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder,DED,literal,0.05233189337282362,0.015822468504473185,0.08596263044943944,0.016,0.06877782925640312,0.0052467609636035525,0.1279279886805265,0.036,0.17738170839748726,0.09098536593608518,0.24746752470167174,0.001,-0.07271792165184005,-0.10185383274966131,-0.04549750868256856,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder2,DED,literal,0.08212582087559031,0.057925421236281326,0.1074461286471402,0.001,0.12507264906069968,0.08216413518247638,0.17156267219421964,0.001,0.21735318586394417,0.16959573900339184,0.26973733249828696,0.001,-0.05310154411276358,-0.0696774851929044,-0.037313014164935064,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,SPOT-Disorder-Single,DED,literal,0.001040275968208403,-0.03320632716006433,0.03543875556970796,0.964,0.01649814074412682,-0.04740179461624914,0.0782224942292271,0.616,-0.02826222334779338,-0.10006574725457029,0.04369923478218197,0.414,0.03034277528421018,0.012173232002235777,0.048167053155700724,0.001
CAID3 Disorder-NOX,caid3,disorder_nox,DisEMBL-dis465,DED,literal,-0.07411606599262788,-0.10073512358272128,-0.04612297721481314,0.001,-0.1305396672608225,-0.1815674113871898,-0.07783885006446278,0.001,-0.15889599884475955,-0.21296458784273875,-0.10239669923200224,0.001,0.010663866859503799,-0.00940267579418055,0.030846983457150166,0.284
CAID3 Disorder-NOX,caid3,disorder_nox,DisEMBL-disHL,DED,literal,-0.2109319437178409,-0.2403629128209259,-0.1802734339034332,0.001,-0.4055576362715923,-0.472591966225826,-0.3364436275551535,0.001,-0.5859053935328984,-0.6350587024361366,-0.5351771925004302,0.001,0.16404150609721663,0.12760936997438183,0.20217901179779404,0.001
